c cmd: /host-parser-bin/kat_xcsp_9c976720_scip_dynamic /bench/competition/2022-2025/COP22to25/ButtonsScissors-07_c25.xml.lzma --encoder order-ge --order-ge-table mdd-tl --order-ge-eq-ne direct-order --order-ge-direct-eq-ne-max-arity 2 --progress
c 00h00m00s | solve:start
c 00h00m00s | input: constraints=1430
c 00h00m00s | stage:propagate:start
c 00h00m00s | stage:propagate:done ms=3 pruned=0 changed_domains=0 entailed_tables=0
c 00h00m00s | stage:normalize:start
c 00h00m00s | stage:normalize:done ms=0 high_constraints=1430
c 00h00m00s | stage:lower:start
c 00h00m00s | stage:lower:done ms=72 lowered=1430 unsupported=0
c 00h00m00s | stage:post_lower:start
c 00h00m00s | stage:post_lower:done ms=4 rounds=0 tightened=0 removed_cls=0 removed_lits=0 unsat=false precise_hits=0 precise_rounds=0 pivot_recomputes=0 pivot_exact_attempts=0 pivot_general_attempts=0 pivot_general_rest_missing=0 pivot_general_bound_missing=0 pivot_general_no_change=0 pivot_general_tightened=0 setup_ms=2 loop_ms=1 pivot_ms=0 pivot_version_ms=0 pivot_exact_ms=0 pivot_general_ms=0 pivot_general_prepare_ms=0 pivot_general_rest_ms=0 pivot_general_derive_ms=0 apply_ms=0 sat_ms=0 precise_ms=0
c 00h00m00s | stage:lowered-shape int_vars=4704 bool_vars=414 linear_atoms=15382 table_atoms=0 table_tuples=0 table_scope=0 alldiff_atoms=0 circuit_atoms=0 product_atoms=0 logical_clauses=11150
c 00h00m00s | stage:root-lp:start backend=scip-ffi
c 00h00m00s | stage:root-lp:bound backend=scip-ffi status=optimal objective_value=0 naive_bounds=[0,93] lp_bounds=[0,93] improved=0 rows=370 vars=5168 ms=653
c 00h00m00s | stage:preencode(order-ge):start
c 00h00m00s | stage:preencode(order-ge):done ms=237 int_vars=13164
c 00h00m00s | stage:encode(order-ge):start
c 00h00m01s | stage:encode(order-ge):done ms=208 sat_vars=73596 sat_clauses=428198 ext_ge_specs=0 relaxed_circuits=0
c 00h00m01s | stage:sat:init solver=CaDiCaL vars=73596 clauses=428198
c 00h00m01s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cop_cegar_rounds=1 assumptions=0 phase_lits=0
c 00h00m27s | stage:sat:solve:done round=1 ms=26396 result=Sat assumptions=0 phase_lits=0
c 00h00m27s | stage:decode:start round=1 requested_int_ids=98
c 00h00m27s | stage:decode:final:start round=1 requested_int_ids=98
c 00h00m27s | stage:decode:done round=1 int_assignments=98
c 00h00m27s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cop_cegar_failures=0 cop_cegar_rounds=1 cop_cegar_added_clauses=0
c 00h00m27s | result:Sat
c 00h00m27s | objective:incumbent kind=initial value=93 rounds=1 improvements=0
o 93
c 00h00m27s | stage:sat:init solver=CaDiCaL vars=73596 clauses=428198
c 00h00m27s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cop_cegar_rounds=2 assumptions=0 phase_lits=6272
c 00h00m38s | stage:sat:solve:done round=1 ms=10969 result=Sat assumptions=0 phase_lits=6272
c 00h00m38s | stage:decode:start round=1 requested_int_ids=98
c 00h00m38s | stage:relaxation:done round=1 clauses_added=34611 circuit_clauses_added=0 cop_clauses_added=34611 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cop_cegar_failures=1 cop_cegar_rounds=2 cop_cegar_added_clauses=34611
c 00h00m38s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cop_cegar_rounds=3 assumptions=0 phase_lits=6272
c 00h00m43s | stage:sat:solve:done round=2 ms=4493 result=Sat assumptions=0 phase_lits=6272
c 00h00m43s | stage:decode:start round=2 requested_int_ids=98
c 00h00m43s | stage:decode:final:start round=2 requested_int_ids=98
c 00h00m43s | stage:decode:done round=2 int_assignments=98
c 00h00m43s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cop_cegar_failures=1 cop_cegar_rounds=3 cop_cegar_added_clauses=34611
c 00h00m43s | result:Sat
c 00h00m43s | objective:incumbent kind=improvement value=92 rounds=2 improvements=1
o 92
c 00h00m43s | stage:sat:init solver=CaDiCaL vars=73596 clauses=428198
